,duration,id,sentences,timestamps
0,12.93,v_uxsZFuXKs3A,A man is outdoors standing on a 4 step tool and swipes his hedge cutter to the right.,"[0, 1.68]"
1,12.93,v_uxsZFuXKs3A, The man then lifts the cutters up and begins cutting more towards his left side.,"[1.68, 12.35]"
2,12.93,v_uxsZFuXKs3A,The man stops cutting and begins to step down from the ladder.,"[12.35, 12.93]"
0,85.31,v_t2zLJ5mKTT8,Water falls as a man stand on a jet ski.,"[0, 3.41]"
1,85.31,v_t2zLJ5mKTT8, We see the man jet skiing and performing jumps on a lake.,"[4.69, 78.49]"
2,85.31,v_t2zLJ5mKTT8, The man skis with his hand in the water as he bends down.,"[73.37, 77.21]"
3,85.31,v_t2zLJ5mKTT8, We see the boat pass us with the skier in the air.,"[78.06, 85.31]"
0,53.64,v_-ux1hQSR1AM,An athletic man dressed in blue approaches the gymnastic horse and stands there and stares at it for a few seconds.,"[0, 8.31]"
1,53.64,v_-ux1hQSR1AM," The man then approaches it and puts his two hands on it and begins doing various moves on it where he twists, turns and maneuvers his body very skillfully all around the gymnastic horse.","[8.31, 49.35]"
2,53.64,v_-ux1hQSR1AM," The the man finishes the end of his routine and jumps off of the gymnastic horse landing on his two feet, holds his two arms up in the air, claps his hands once and then takes a bow.","[49.35, 53.64]"
0,123.25,v_GyOLWizKXaE,A man is outside with a lawn utensil and he begins cutting the yard.,"[0, 24.65]"
1,123.25,v_GyOLWizKXaE,He moves a knob and then continues to cut the grass and another woman is shown cutting the yard.,"[24.03, 88.74]"
2,123.25,v_GyOLWizKXaE,"Finally,the man comes back and shows how his the object works to cut the grass.","[87.51, 123.25]"
0,114.08,v_uqd8A4iJ6Bo,The person is shown mixing the ingredients.,"[10.84, 108.38]"
1,114.08,v_uqd8A4iJ6Bo, The person rolls the dough and cuts it into little pieces and flattens the tiny balls out using their hands.,"[51.34, 108.38]"
2,114.08,v_uqd8A4iJ6Bo, The person uses a fork to put lines in the dough.,"[81, 108.38]"
3,114.08,v_uqd8A4iJ6Bo, Then the person puts the cookies on a baking sheet in a pan and bakes them for 15 minutes.,"[87.27, 108.38]"
4,114.08,v_uqd8A4iJ6Bo, Then takes the cookies out when they're done.,"[96.97, 108.38]"
0,35.85,v_aUbSDHBZNEQ,A close up of a dog is seen who proceeds to run away towards another dog.,"[0.72, 17.57]"
1,35.85,v_aUbSDHBZNEQ, The big dog then leads the little dog around on a leash.,"[12.01, 34.42]"
0,87.12,v_x-WGuz3_2Fc,A man is seen speaking to the camera while peeling potatoes and looking to the camera.,"[0, 36.59]"
1,87.12,v_x-WGuz3_2Fc, The camera pans around the man continuously as he continues to peel the potatoes and speak.,"[26.14, 86.25]"
0,14.4,v_5RKzXZ-0xQ8,A person paint nails to a woman using purple nail polish.,"[0, 9.21]"
1,14.4,v_5RKzXZ-0xQ8, A woman is looking down.,"[9.21, 14.4]"
0,83.08,v_ZIFxB0gZ5tY,We see a man swinging in a park.,"[0, 23.26]"
1,83.08,v_ZIFxB0gZ5tY, The man stands while holding onto the swing.,"[23.26, 35.72]"
2,83.08,v_ZIFxB0gZ5tY, The man stands again and we see a little girl.,"[58.16, 66.05]"
3,83.08,v_ZIFxB0gZ5tY," A lady tries to put the girl in the swing, but she ends up swinging alone.","[66.88, 83.08]"
0,237.05,v_FpxVS1Xpl1U,people are sitting in chairs in pool.,"[0, 3.56]"
1,237.05,v_FpxVS1Xpl1U, man and woman are talking and presenting the man that walks by the pool.,"[3.56, 64]"
2,237.05,v_FpxVS1Xpl1U, man is weightlifting and doing a big jump from a trampoline and talking to the camera.,"[64, 84.15]"
3,237.05,v_FpxVS1Xpl1U, a big platfom is shown and a man is being interviewed by a woman in top of trampoline.,"[84.15, 122.08]"
4,237.05,v_FpxVS1Xpl1U, woman in audience is screaming and throwing kisses.,"[123.27, 128.01]"
5,237.05,v_FpxVS1Xpl1U, man is on the 10 m trampoline and make a hand stand to make the jump to the pool.,"[128.01, 208.61]"
6,237.05,v_FpxVS1Xpl1U, woman is impressed siting by the pool and have her hands on her face.,"[200.31, 202.68]"
7,237.05,v_FpxVS1Xpl1U, presentator is interviewing the man.,"[216.9, 237.05]"
0,229.18,v_Vq7Mm98I5Qs,A motorbike race is shown on dirt.,"[5.73, 229.18]"
1,229.18,v_Vq7Mm98I5Qs,  The preparations include scantily clad women.,"[43.54, 66.46]"
2,229.18,v_Vq7Mm98I5Qs,  Motorbikes are then shown jumping and doing agility things.,"[68.75, 217.72]"
0,143.18,v__Wq1OGf0MHM,A group of kids and adults are by a river.,"[0, 17.9]"
1,143.18,v__Wq1OGf0MHM, They get into rafts and float down stream.,"[18.61, 66.58]"
2,143.18,v__Wq1OGf0MHM, They paddle through the rapids and falls.,"[80.18, 143.18]"
0,167.77,v_X7f-hwiYZ1Q,A woman is seen speaking and laughing to the camera and leads into her holding up a magazine and presenting pages to the camera.,"[0, 87.24]"
1,167.77,v_X7f-hwiYZ1Q, The woman presents more objects to the camera and then uses one to brush her teeth while still speaking to the camera.,"[65.43, 165.25]"
0,172.8,v___c8enCfzqw,"A lady in black jacket is posing for the camera, then a man with medium length hair is shown, the man touched her hair to check on it, then the girl blow dry her hair.","[0, 51.84]"
1,172.8,v___c8enCfzqw," The lady sat at the center of the studio with her wet hair, she put a white cream on her hand then rub it on her hair.","[24.19, 118.37]"
2,172.8,v___c8enCfzqw," The girl blow dry her hair with white blower, sectioned her hair, brushed her hair with roller brush while blow drying it at the same time, she roll the brush downwards and upwards.","[72.58, 157.25]"
3,172.8,v___c8enCfzqw, She styled her hair by brushing and combing it to give more volume.,"[132.19, 172.8]"
0,187.15,v_1dM62Xpm9Ns,A man is cutting an onion with a knife on a cutting board.,"[0.94, 22.46]"
1,187.15,v_1dM62Xpm9Ns, A woman is reading a newspaper nearby while he speaks to her and shows her something in his hand.,"[32.75, 63.63]"
2,187.15,v_1dM62Xpm9Ns, The man sharpens his knives using an electric tool.,"[72.05, 152.53]"
3,187.15,v_1dM62Xpm9Ns, He then continues cutting his onion.,"[156.27, 187.15]"
0,19.62,v_ybhc3-s7aYo,A man is seen standing before a large log holding an ax in his hands.,"[0.49, 5.89]"
1,19.62,v_ybhc3-s7aYo, He holds the ax up over his head while still looking down at the log.,"[5.2, 15.89]"
2,19.62,v_ybhc3-s7aYo, He swing the ax down and chops the log in half.,"[12.75, 19.23]"
0,119.77000000000001,v_dgbGv3G4k5M,A family is rearranging furniture in a living room.,"[0, 9.58]"
1,119.77000000000001,v_dgbGv3G4k5M, They set up a Christmas tree in the corner of the room.,"[8.98, 119.77]"
2,119.77000000000001,v_dgbGv3G4k5M, They put lights on the tree.,"[50.9, 119.77]"
3,119.77000000000001,v_dgbGv3G4k5M, They put bulbs onto the tree.,"[82.04, 119.77]"
4,119.77000000000001,v_dgbGv3G4k5M, A little girl does a spin in front of the tree.,"[116.18, 119.77]"
0,136.19,v_ZW3SKczQzJU,A man is seen walking into a bathroom and looking through dirty toothbrushes.,"[0.68, 32.68]"
1,136.19,v_ZW3SKczQzJU, The person pours toothpaste out onto a brush and continuously brushes his teeth.,"[38.13, 102.82]"
2,136.19,v_ZW3SKczQzJU, He then brushes more and ends by rinsing his mouth out with mouth wash and showing off the sink.,"[89.88, 132.78]"
0,104.72,v_RZ8r5B69CLY,People are shown on a volleyball court as they warm up.,"[0, 28.27]"
1,104.72,v_RZ8r5B69CLY, The girls volley the ball back and forth over the net.,"[34.56, 57.6]"
2,104.72,v_RZ8r5B69CLY, They try to keep the ball from their opponents as the game truly begins.,"[59.17, 104.72]"
0,176.87,v_PUGP8PSlJEA,A man is rock climbing on a wall next to a rock.,"[0, 176.87]"
1,176.87,v_PUGP8PSlJEA, He gets to the top and releases himself to fall to the bottom.,"[174.21, 176.87]"
0,34.16,v_RK8VF2pL72I,A woman is sitting in a chair knitting.,"[0, 34.16]"
1,34.16,v_RK8VF2pL72I, She looks up and talks to someone.,"[6.83, 11.95]"
2,34.16,v_RK8VF2pL72I, She continues knitting in her hands.,"[6.83, 34.16]"
0,235.46,v_6I1aP4O04R8,A large pile of leaves are seen blowing around a yard as a person uses a tool to push them along.,"[0, 104.78]"
1,235.46,v_6I1aP4O04R8, The camera continues to capture the man blowing the leaves and uses several camera effects on the frames.,"[109.49, 220.16]"
0,45.65,v_nK7XMj4gYJs,A man is demonstrating a gymnastics performance on two bars.,"[2.51, 40.86]"
1,45.65,v_nK7XMj4gYJs, There are spectators watching the performance.,"[0.23, 44.05]"
2,45.65,v_nK7XMj4gYJs, A person is photographing the performance.,"[7.3, 39.03]"
3,45.65,v_nK7XMj4gYJs, The gymnast jumps off the bars and another gymnast is running towards them.,"[39.26, 45.65]"
0,119.72,v_ivjnwAR91Sk,A large group of people are seen standing on a stage with people watching on the sidelines.,"[0, 44.3]"
1,119.72,v_ivjnwAR91Sk, People take turns jumping onto a large mat over a beam and cheering with teammates.,"[38.91, 95.18]"
2,119.72,v_ivjnwAR91Sk, More shots are shown of kids fooling around while looking and laughing to the camera.,"[64.65, 113.74]"
0,49.6,v_FKAlXR9NkKw,A lady walks down a hall while carrying a bucket of cleaning supplies.,"[0.25, 1.98]"
1,49.6,v_FKAlXR9NkKw, A lady cleans a window with newspapers.,"[2.23, 49.6]"
2,49.6,v_FKAlXR9NkKw, The lady sprays the newspaper.,"[2.23, 4.71]"
3,49.6,v_FKAlXR9NkKw, The ingredients to make the spray is shown.,"[11.41, 16.37]"
4,49.6,v_FKAlXR9NkKw, The lady sprays the window.,"[20.34, 20.83]"
0,47.81,v_ZoKode_Gexg,"A woman is in a kitchen, wearing a dress and pregnant.","[0, 7.65]"
1,47.81,v_ZoKode_Gexg, She is washing dishes in the sink and talking to the person with the camera.,"[9.32, 42.07]"
2,47.81,v_ZoKode_Gexg, She smiles as the camera zooms in on her right eye.,"[43.03, 47.81]"
0,19.32,v_ggGw9EGSMs8,A man paints a fence as the man next to him waters the fence.,"[2.99, 5.02]"
1,19.32,v_ggGw9EGSMs8, Both of them go over the fence a second time.,"[5.12, 5.99]"
2,19.32,v_ggGw9EGSMs8, They do it  a third time.,"[6.09, 6.96]"
3,19.32,v_ggGw9EGSMs8, And they do it a fourth time.,"[7.05, 10.14]"
4,19.32,v_ggGw9EGSMs8, They do it a fifth time.,"[10.24, 19.32]"
0,22.85,v_ZCZoL2b6euQ,A man is throwing darts inside a room.,"[0, 4.34]"
1,22.85,v_ZCZoL2b6euQ, Another man ducks so he doesn't get hit.,"[4.91, 11.88]"
2,22.85,v_ZCZoL2b6euQ, The darts hit the dart board in slow motion.,"[13.14, 22.85]"
0,130.15,v_K-kJ-0nkKZk,A set of hands are seen putting brush into a stack of sticks and then places cotton in the pile.,"[0, 29.28]"
1,130.15,v_K-kJ-0nkKZk, He then lights a match and creates a fire and then bends over the fire to put more in.,"[29.93, 89.15]"
2,130.15,v_K-kJ-0nkKZk, The camera closes in on the pit and is seen placing logs around the side.,"[89.15, 130.15]"
0,188.25,v_htKhaMfxxrM,An opening scene with a child with a light saber deflecting lasers as they hit the wall to introduce a show.,"[0, 4.71]"
1,188.25,v_htKhaMfxxrM,  A man in a blue t-shirt and glasses is standing in front of an old telephone booth and explains to his followers on Youtube how he had gone to the hospital to fix a damaged knee from an arm wrestling match.,"[5.65, 98.83]"
2,188.25,v_htKhaMfxxrM,  Then a video is shown of the incident where he damaged his knee at an arm wrestling match as these two men sit at a table with a referee overlooking as the man in the glasses at the end of the match falls off his chair and walks off stage.,"[99.77, 188.25]"
0,179.07,v_FjZKKAEEHbY,A young woman is seen standing next to a horse and speaking to a small group.,"[0, 68.94]"
1,179.07,v_FjZKKAEEHbY, She pushes the horse a bit and begins brushing it's tail while still speaking to the group.,"[50.14, 127.14]"
2,179.07,v_FjZKKAEEHbY, She stops brushing while speaking to the group and walking away.,"[111.92, 175.49]"
0,174.94,v_Ej_a4iCd45I,We see the title cards on blue.,"[0, 4.37]"
1,174.94,v_Ej_a4iCd45I, We see men playing beach volleyball.,"[4.37, 163.57]"
2,174.94,v_Ej_a4iCd45I, We see an interview with a man.,"[15.74, 56.86]"
3,174.94,v_Ej_a4iCd45I, Two men high five each other the men all trade sides.,"[67.35, 71.73]"
4,174.94,v_Ej_a4iCd45I, The ball lands on the ground.,"[96.22, 103.21]"
5,174.94,v_Ej_a4iCd45I, A man kicks the ball to the other side.,"[121.58, 124.21]"
6,174.94,v_Ej_a4iCd45I, A man jumps and spins in the air.,"[135.58, 141.7]"
7,174.94,v_Ej_a4iCd45I,  The man in gray daces as the other men jump around.,"[150.45, 154.82]"
8,174.94,v_Ej_a4iCd45I, The men pose for a photo.,"[159.2, 163.57]"
9,174.94,v_Ej_a4iCd45I, The title card is shown and we fade out.,"[163.57, 174.94]"
0,100.15,v_ouqYXdtEuCI,A girl is doing flips on a trampoline in a gymnasium.,"[0, 28.54]"
1,100.15,v_ouqYXdtEuCI, We then see a child dive backward into  pool.,"[28.54, 36.55]"
2,100.15,v_ouqYXdtEuCI, We see the kid on the trampoline.,"[37.56, 48.07]"
3,100.15,v_ouqYXdtEuCI, We then see the kids diving again.,"[49.57, 68.6]"
4,100.15,v_ouqYXdtEuCI, We return to the kids practicing on the trampoline and back to them diving again.,"[68.1, 100.15]"
0,181.84,v_GXEuuWhEMCY,"A man stands, screaming loudly as he lifts a barbell.","[0, 6.36]"
1,181.84,v_GXEuuWhEMCY, He lifts a weight above his head.,"[10, 35.46]"
2,181.84,v_GXEuuWhEMCY, Another man is shown lifting a weight as a crowd watches.,"[36.37, 79.1]"
3,181.84,v_GXEuuWhEMCY, Several weight lifters continue lifting barbells.,"[79.1, 149.11]"
4,181.84,v_GXEuuWhEMCY, A man is shown lying down as he is injured.,"[154.56, 181.84]"
0,161.01,v_6cha8sVi65k,"Several hockey players leave a group, skating across the ice.","[0, 18.52]"
1,161.01,v_6cha8sVi65k," They begin playing, shooting the puck back and forth, trying to get it to go into the enemy's goal.","[23.35, 99.82]"
2,161.01,v_6cha8sVi65k, A goalie stands alone at his goal.,"[103.05, 128]"
3,161.01,v_6cha8sVi65k, Everyone gathers again as the referee signals them to play.,"[131.22, 161.01]"
0,90.0,v_WlYhEPyLcBc,Two couples play badminton in a court.,"[0, 90]"
1,90.0,v_WlYhEPyLcBc, A man enter in the court and goes to sit left the court with other person.,"[21.6, 49.05]"
0,74.14,v_DACWnbWrd18,A large patch of grass is shown.,"[0, 7.04]"
1,74.14,v_DACWnbWrd18, A man is mowing the yard next to the bushes.,"[11.12, 38.55]"
2,74.14,v_DACWnbWrd18, He stops and talks to the camera.,"[44.49, 74.14]"
0,136.77,v_P17kaxPrbdc,A boy is seen holding a stick while other people watch and clap on the sidelines.,"[0, 26.67]"
1,136.77,v_P17kaxPrbdc, The boy holding the stick performs a martial arts routine in front of the people and ends with a pose while everyone around him claps.,"[26.67, 136.77]"
0,75.74,v_1aCwFDS0j2A,A woman is seen kneeling on a mat in a back yard and leads into her bending backwards using her hands.,"[0, 44.69]"
1,75.74,v_1aCwFDS0j2A, She then puts her hands all the way down on the ground while still continuing to look up.,"[46.2, 75.74]"
0,65.04,v_5Jo_AWt9fB0,A man is wearing a hat and kneeling down on a blue mat.,"[0, 65.04]"
1,65.04,v_5Jo_AWt9fB0, He starts pulling on a rope on a workout machine.,"[16.26, 65.04]"
0,160.31,v_1GzrcmQ5Pcc,People are running around playing dodge ball.,"[0, 160.31]"
1,160.31,v_1GzrcmQ5Pcc, A woman is holding a camera taking a picture.,"[28.05, 28.86]"
2,160.31,v_1GzrcmQ5Pcc, A woman in a blue shirt poses with a man for a picture.,"[58.51, 61.72]"
0,203.76,v_ru7UAr2488M,hockey players are getting out the dressers to a field.,"[0, 23.43]"
1,203.76,v_ru7UAr2488M, hockey players are skating in an ice court in a roofed gym.,"[23.43, 54]"
2,203.76,v_ru7UAr2488M, mani s welding something in a dark room and the players are in the court playing.,"[54, 64.18]"
3,203.76,v_ru7UAr2488M, men are sitting on bus looking at his phones and seeing though the window and in the dressers geting ready to play and in the field.,"[64.18, 203.76]"
0,8.08,v_vMdSEzQkRTg,A person stands on front a wood fire in the woods.,"[0, 3.68]"
1,8.08,v_vMdSEzQkRTg," Then, the person light a match and throw it in the wood fire, then a fire lit.","[3.72, 8.08]"
0,213.13,v_3am00ii0n-o,A guy and a lady interact.,"[0, 212.06]"
1,213.13,v_3am00ii0n-o, The lady holds up papers and books.,"[39.43, 41.56]"
2,213.13,v_3am00ii0n-o, The guy claps and cheers.,"[50.08, 112.96]"
3,213.13,v_3am00ii0n-o, The lady plays a flute while looking down a the notes on the papers.,"[57.54, 108.69]"
4,213.13,v_3am00ii0n-o, The lady stops playing the flute and presents it.,"[118.28, 134.27]"
5,213.13,v_3am00ii0n-o, The guy plays a harmonica.,"[149.19, 151.32]"
6,213.13,v_3am00ii0n-o," The guy looks angry, and the lady look apologetic.","[154.52, 165.17]"
7,213.13,v_3am00ii0n-o, The guy puts his head down.,"[190.75, 197.14]"
8,213.13,v_3am00ii0n-o, The guy and lady wave bye.,"[206.73, 207.8]"
9,213.13,v_3am00ii0n-o, The guy takes the flute from the lady and pretends to hit her on her chin.,"[209.93, 212.06]"
0,148.52,v_n0Az4cLruf4,A man is inside a gym while speaking to the camera.,"[0, 18.56]"
1,148.52,v_n0Az4cLruf4, Other men are working out behind him.,"[23.02, 28.96]"
2,148.52,v_n0Az4cLruf4, He demonstrates via volunteer how to use a rowing machine.,"[46.04, 148.51]"
